,Content ID,Content Type,Category,Type,Datetime,Sentiment,Score
16080,bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,cherish,2020-09-16 05:31:20,positive,70.0
16081,bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,super love,2020-10-18 16:27:34,positive,75.0
16082,bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,adore,2020-12-13 22:35:03,positive,72.0
16083,bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,interested,2020-09-13 09:23:53,positive,30.0
16084,bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,hate,2021-05-07 23:13:18,negative,5.0
16085,bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,intrigued,2020-07-26 07:37:11,positive,45.0
16086,bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,interested,2021-04-30 07:13:38,positive,30.0
16087,bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,cherish,2021-06-05 20:48:25,positive,70.0
16088,bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,dislike,2020-12-23 06:22:58,negative,10.0
16089,bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,want,2020-08-19 04:17:33,positive,70.0
16090,bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,intrigued,2021-05-26 00:56:22,positive,45.0
16091,bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,worried,2020-09-17 07:54:10,negative,12.0
16092,bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,dislike,2020-06-26 09:30:20,negative,10.0
16093,bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,worried,2021-03-11 14:04:29,negative,12.0
16094,bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,hate,2021-01-23 11:37:16,negative,5.0
16095,bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,want,2020-06-28 08:50:40,positive,70.0
16096,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,super love,2020-11-07 12:53:49,positive,75.0
16097,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,disgust,2020-07-03 02:57:32,negative,0.0
16098,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,dislike,2021-01-14 23:35:27,negative,10.0
16099,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,like,2020-11-02 20:46:41,positive,50.0
16100,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,worried,2020-10-01 20:20:16,negative,12.0
16101,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,indifferent,2020-11-27 22:17:55,neutral,20.0
16102,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,dislike,2021-05-08 18:38:17,negative,10.0
16103,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,adore,2021-01-29 20:33:29,positive,72.0
16104,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,love,2020-08-18 09:26:06,positive,65.0
16105,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,hate,2020-07-16 00:43:29,negative,5.0
16106,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,hate,2020-10-19 23:36:17,negative,5.0
16107,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,heart,2020-11-16 14:17:11,positive,60.0
16108,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,heart,2020-08-02 02:08:31,positive,60.0
16109,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,super love,2020-07-03 11:21:51,positive,75.0
16110,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,interested,2020-09-25 15:35:05,positive,30.0
16111,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,scared,2020-07-30 09:16:30,negative,15.0
16112,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,intrigued,2020-10-28 04:49:16,positive,45.0
16113,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,adore,2020-11-18 04:50:20,positive,72.0
16114,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,intrigued,2020-07-04 21:05:51,positive,45.0
16115,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,peeking,2021-05-31 06:37:40,neutral,35.0
16116,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,indifferent,2021-02-22 11:51:38,neutral,20.0
16117,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,cherish,2020-08-16 15:36:26,positive,70.0
16118,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,indifferent,2020-08-08 23:25:18,neutral,20.0
16119,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,dislike,2021-03-30 09:10:19,negative,10.0
16120,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,dislike,2021-03-11 22:33:06,negative,10.0
16121,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,love,2020-11-23 13:52:58,positive,65.0
16122,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,scared,2020-07-24 22:19:27,negative,15.0
16123,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,intrigued,2020-10-15 19:19:29,positive,45.0
16124,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,love,2020-11-27 02:21:39,positive,65.0
16125,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,intrigued,2021-04-18 19:01:09,positive,45.0
16126,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,like,2021-05-13 11:34:03,positive,50.0
16127,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,like,2020-11-01 05:04:05,positive,50.0
16128,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,indifferent,2020-11-25 00:15:36,neutral,20.0
16129,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,intrigued,2020-09-08 14:31:42,positive,45.0
16130,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,intrigued,2021-03-07 14:24:00,positive,45.0
16131,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,dislike,2021-06-10 19:00:47,negative,10.0
16132,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,scared,2021-03-06 14:22:08,negative,15.0
16133,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,love,2020-11-15 13:26:46,positive,65.0
16134,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,worried,2021-05-09 21:09:01,negative,12.0
16135,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,disgust,2020-09-25 05:40:13,negative,0.0
16136,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,interested,2020-07-01 09:53:01,positive,30.0
16137,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,scared,2021-05-05 14:40:16,negative,15.0
16138,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,disgust,2020-08-21 06:38:37,negative,0.0
16139,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,hate,2021-04-21 07:06:20,negative,5.0
16140,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,want,2021-03-06 20:18:21,positive,70.0
16141,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,interested,2021-05-23 22:17:54,positive,30.0
16142,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,like,2020-11-02 20:48:22,positive,50.0
16143,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,super love,2020-08-16 14:04:05,positive,75.0
16144,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,adore,2020-09-09 13:00:03,positive,72.0
16145,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,peeking,2021-05-12 00:51:28,neutral,35.0
16146,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,disgust,2021-02-11 07:00:17,negative,0.0
16147,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,scared,2021-01-24 00:40:15,negative,15.0
16148,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,super love,2020-10-28 11:19:33,positive,75.0
16149,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,super love,2021-05-27 06:44:01,positive,75.0
16150,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,worried,2020-08-10 17:53:49,negative,12.0
16151,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,scared,2020-11-18 03:41:23,negative,15.0
16152,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,heart,2021-02-20 09:22:08,positive,60.0
16153,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,want,2021-03-09 02:09:52,positive,70.0
16154,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,indifferent,2021-04-21 03:26:29,neutral,20.0
16155,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,love,2020-08-28 07:18:30,positive,65.0
16156,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,love,2020-10-20 03:55:18,positive,65.0
16157,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,intrigued,2021-03-10 12:07:43,positive,45.0
16158,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,want,2020-11-23 00:40:40,positive,70.0
16159,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,intrigued,2020-09-24 22:08:36,positive,45.0
16160,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,peeking,2021-06-09 08:17:53,neutral,35.0
16161,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,indifferent,2020-11-04 17:50:55,neutral,20.0
16162,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,peeking,2021-04-11 07:55:15,neutral,35.0
16163,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,heart,2021-02-28 11:46:05,positive,60.0
16164,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,super love,2020-09-12 19:59:45,positive,75.0
16165,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,like,2021-02-09 13:49:09,positive,50.0
16166,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,peeking,2020-08-18 03:36:32,neutral,35.0
16167,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,love,2020-06-21 21:44:36,positive,65.0
16168,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,disgust,2020-12-14 14:10:02,negative,0.0
16169,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,peeking,2020-06-30 21:18:07,neutral,35.0
16170,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,peeking,2021-05-17 17:12:41,neutral,35.0
16171,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,intrigued,2020-12-01 09:03:14,positive,45.0
16172,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,cherish,2021-02-08 07:15:15,positive,70.0
16173,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,want,2020-11-16 02:43:55,positive,70.0
16174,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,indifferent,2021-03-02 20:42:32,neutral,20.0
16175,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,heart,2021-03-05 05:27:15,positive,60.0
16176,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,want,2021-03-28 21:50:51,positive,70.0
16177,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,love,2020-08-18 22:20:22,positive,65.0
16178,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,like,2020-07-21 02:01:59,positive,50.0
16179,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,love,2020-09-06 21:34:04,positive,65.0
16180,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,super love,2021-04-17 00:29:07,positive,75.0
16181,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,scared,2020-10-26 01:32:21,negative,15.0
16182,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,worried,2020-07-16 18:17:23,negative,12.0
16183,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,dislike,2020-06-18 23:32:04,negative,10.0
16184,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,indifferent,2020-11-26 02:51:21,neutral,20.0
16185,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,intrigued,2020-08-25 21:29:27,positive,45.0
16186,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,worried,2021-03-28 21:57:21,negative,12.0
16187,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,heart,2020-09-17 05:57:51,positive,60.0
16188,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,hate,2020-11-24 22:38:15,negative,5.0
16189,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,love,2021-03-25 04:01:16,positive,65.0
16190,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,indifferent,2021-03-28 08:35:28,neutral,20.0
16191,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,love,2021-03-13 02:14:57,positive,65.0
16192,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,hate,2021-01-12 13:38:31,negative,5.0
16193,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,indifferent,2020-11-01 14:21:14,neutral,20.0
16194,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,heart,2020-08-06 22:16:37,positive,60.0
16195,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,intrigued,2020-12-27 09:20:30,positive,45.0
16196,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,adore,2021-02-05 17:34:04,positive,72.0
16197,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,love,2021-03-04 12:54:44,positive,65.0
16198,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,love,2020-11-25 05:53:30,positive,65.0
16199,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,cherish,2021-02-24 22:50:30,positive,70.0
16200,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,dislike,2020-09-18 10:24:24,negative,10.0
16201,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,love,2020-07-06 01:37:30,positive,65.0
16202,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,worried,2020-08-17 09:23:24,negative,12.0
16203,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,disgust,2020-11-25 07:51:43,negative,0.0
16204,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,like,2020-06-21 07:19:13,positive,50.0
16205,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,want,2021-03-15 17:15:10,positive,70.0
16206,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,intrigued,2021-02-27 01:22:01,positive,45.0
16207,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,peeking,2020-11-06 14:07:42,neutral,35.0
16208,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,indifferent,2021-03-20 20:51:49,neutral,20.0
16209,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,heart,2020-11-18 06:32:52,positive,60.0
16210,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,dislike,2021-02-16 06:25:18,negative,10.0
16211,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,hate,2020-10-10 13:01:34,negative,5.0
16212,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,cherish,2020-10-21 05:47:19,positive,70.0
16213,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,heart,2021-03-28 05:05:12,positive,60.0
16214,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,dislike,2020-07-13 05:57:07,negative,10.0
16215,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,want,2020-12-31 02:52:04,positive,70.0
16216,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,worried,2021-03-20 00:29:40,negative,12.0
16217,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,hate,2020-06-25 03:37:37,negative,5.0
16218,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,disgust,2020-10-26 21:19:49,negative,0.0
16219,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,scared,2020-08-24 20:38:05,negative,15.0
16220,3896723f-560c-4008-9635-e3ecf1e2b37c,video,cooking,adore,2020-12-08 05:54:56,positive,72.0
16221,3896723f-560c-4008-9635-e3ecf1e2b37c,video,cooking,worried,2020-11-20 12:03:05,negative,12.0
16222,3896723f-560c-4008-9635-e3ecf1e2b37c,video,cooking,indifferent,2020-12-14 14:45:06,neutral,20.0
16223,3896723f-560c-4008-9635-e3ecf1e2b37c,video,cooking,like,2020-11-13 17:25:06,positive,50.0
16224,3896723f-560c-4008-9635-e3ecf1e2b37c,video,cooking,want,2020-12-14 01:23:39,positive,70.0
16225,a048f504-f428-438d-bb91-f1ad562ff5f8,video,public speaking,want,2020-11-18 13:57:50,positive,70.0
16226,a048f504-f428-438d-bb91-f1ad562ff5f8,video,public speaking,love,2020-10-26 18:46:48,positive,65.0
16227,a048f504-f428-438d-bb91-f1ad562ff5f8,video,public speaking,love,2020-08-01 09:23:14,positive,65.0
16228,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,scared,2020-07-23 19:56:02,negative,15.0
16229,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,cherish,2020-07-24 19:00:55,positive,70.0
16230,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,scared,2021-06-13 03:25:12,negative,15.0
16231,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,love,2021-01-12 04:25:22,positive,65.0
16232,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,dislike,2020-06-30 11:45:20,negative,10.0
16233,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,want,2020-07-18 19:27:52,positive,70.0
16234,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,scared,2020-12-28 15:48:01,negative,15.0
16235,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,love,2021-03-08 20:51:52,positive,65.0
16236,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,dislike,2021-06-13 11:30:23,negative,10.0
16237,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,intrigued,2021-05-12 01:41:53,positive,45.0
16238,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,super love,2021-04-04 16:15:25,positive,75.0
16239,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,dislike,2020-06-25 04:43:30,negative,10.0
16240,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,adore,2020-08-26 14:05:21,positive,72.0
16241,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,heart,2021-02-13 23:46:07,positive,60.0
16242,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,heart,2021-04-24 22:30:23,positive,60.0
16243,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,dislike,2021-04-16 22:26:23,negative,10.0
16244,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,hate,2021-05-02 04:19:24,negative,5.0
16245,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,want,2020-07-10 00:19:41,positive,70.0
16246,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,adore,2020-06-19 05:23:17,positive,72.0
16247,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,adore,2020-10-20 20:39:22,positive,72.0
16248,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,indifferent,2021-05-04 22:45:35,neutral,20.0
16249,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,worried,2020-09-14 04:17:54,negative,12.0
16250,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,interested,2021-04-18 01:33:51,positive,30.0
16251,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,indifferent,2021-03-11 06:37:14,neutral,20.0
16252,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,worried,2021-01-06 22:12:36,negative,12.0
16253,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,want,2021-02-17 19:39:59,positive,70.0
16254,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,scared,2021-02-16 02:29:16,negative,15.0
16255,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,peeking,2020-10-16 12:00:06,neutral,35.0
16256,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,super love,2021-05-29 10:56:13,positive,75.0
16257,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,disgust,2021-06-16 17:36:14,negative,0.0
16258,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,scared,2021-02-27 17:36:57,negative,15.0
16259,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,interested,2020-10-30 05:37:38,positive,30.0
16260,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,cherish,2020-12-01 11:40:56,positive,70.0
16261,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,disgust,2021-01-21 15:00:29,negative,0.0
16262,ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,interested,2021-01-25 23:13:22,positive,30.0
16263,ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,love,2020-10-19 05:17:41,positive,65.0
16264,ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,disgust,2021-05-28 02:54:40,negative,0.0
16265,ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,peeking,2021-03-19 16:42:06,neutral,35.0
16266,ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,intrigued,2020-12-12 06:57:59,positive,45.0
16267,ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,like,2020-07-22 11:04:56,positive,50.0
16268,ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,interested,2020-11-19 12:20:12,positive,30.0
16269,ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,disgust,2020-07-31 15:55:47,negative,0.0
16270,ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,interested,2020-12-21 14:21:47,positive,30.0
16271,ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,interested,2021-02-06 03:18:12,positive,30.0
16272,ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,hate,2020-09-08 17:10:20,negative,5.0
16273,ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,adore,2020-09-11 23:53:07,positive,72.0
16274,ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,cherish,2020-12-06 10:46:58,positive,70.0
16275,ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,disgust,2020-12-22 13:04:26,negative,0.0
16276,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,want,2020-06-27 01:29:01,positive,70.0
16277,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,peeking,2020-11-17 20:33:55,neutral,35.0
16278,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,dislike,2021-01-09 13:57:21,negative,10.0
16279,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,indifferent,2020-08-01 18:38:25,neutral,20.0
16280,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,like,2020-09-09 06:12:56,positive,50.0
16281,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,scared,2020-06-25 06:36:32,negative,15.0
16282,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,indifferent,2021-01-10 20:26:20,neutral,20.0
16283,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,intrigued,2021-04-19 20:09:30,positive,45.0
16284,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,worried,2021-03-24 10:42:14,negative,12.0
16285,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,love,2021-03-01 22:04:06,positive,65.0
16286,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,adore,2020-09-24 16:10:03,positive,72.0
16287,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,cherish,2021-06-01 07:55:50,positive,70.0
16288,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,love,2020-07-30 16:28:19,positive,65.0
16289,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,dislike,2020-12-26 11:45:47,negative,10.0
16290,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,heart,2021-04-01 13:26:40,positive,60.0
16291,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,peeking,2021-01-11 07:00:10,neutral,35.0
16292,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,super love,2020-09-17 22:01:10,positive,75.0
16293,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,worried,2020-12-04 00:17:19,negative,12.0
16294,bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,peeking,2020-10-29 01:53:38,neutral,35.0
16295,45630f5a-78c1-46a1-bdc7-79cd11bb3c13,photo,travel,worried,2021-02-09 04:24:46,negative,12.0
16296,45630f5a-78c1-46a1-bdc7-79cd11bb3c13,photo,travel,worried,2020-11-18 01:37:24,negative,12.0
16297,45630f5a-78c1-46a1-bdc7-79cd11bb3c13,photo,travel,heart,2020-12-14 14:02:44,positive,60.0
16298,45630f5a-78c1-46a1-bdc7-79cd11bb3c13,photo,travel,intrigued,2020-07-17 08:21:17,positive,45.0
16299,45630f5a-78c1-46a1-bdc7-79cd11bb3c13,photo,travel,super love,2020-11-08 09:56:36,positive,75.0
16300,45630f5a-78c1-46a1-bdc7-79cd11bb3c13,photo,travel,dislike,2021-06-08 19:45:49,negative,10.0
16301,45630f5a-78c1-46a1-bdc7-79cd11bb3c13,photo,travel,like,2021-01-20 08:24:11,positive,50.0
16302,45630f5a-78c1-46a1-bdc7-79cd11bb3c13,photo,travel,adore,2021-02-08 12:57:49,positive,72.0
16303,45630f5a-78c1-46a1-bdc7-79cd11bb3c13,photo,travel,hate,2021-03-14 05:58:52,negative,5.0
16304,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,GIF,fitness,adore,2020-08-27 01:58:23,positive,72.0
16305,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,GIF,fitness,adore,2020-11-07 09:45:23,positive,72.0
16306,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,GIF,fitness,disgust,2021-05-28 12:08:55,negative,0.0
16307,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,GIF,fitness,love,2020-09-17 11:01:20,positive,65.0
